0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,Class-1,Class-2,Class-3
3.0,55,35,1.0,28,250832.0,1.0,1.0,0,4,3,0,11,1.0,9,2,0,1,1,110538.0,0,1.0,18,4,1,1,1
4.0,30,46,13.0,47,255543.0,1.0,1.0,0,4,6,0,4,1.0,9,8,0,2,3,173613.0,0,1.0,66,4,1,0,1
11.0,45,45,1.0,22,33725.0,1.0,2.0,2179,4,3,0,4,1.0,9,9,0,1,2,167523.0,0,1.0,44,2,1,1,1
2.0,40,52,1.0,48,146567.0,2.0,1.0,0,9,3,0,4,1.0,4,2,0,1,1,242341.0,1902,4.0,29,4,0,1,1
,40,67,1.0,21,186420.0,,1.0,0,14,3,0,1,1.0,16,4,0,1,2,40021.0,0,1.0,44,3,1,1,1
4.0,40,20,1.0,43,69251.0,1.0,1.0,0,4,3,0,4,1.0,9,3,0,1,3,250165.0,0,1.0,39,1,1,1,1
5.0,45,49,1.0,17,314897.0,3.0,2.0,0,2,3,0,7,1.0,10,1,0,1,1,99401.0,0,1.0,40,4,1,1,1
3.0,40,23,1.0,64,204052.0,1.0,1.0,0,2,4,0,2,25.0,10,4,0,3,1,230315.0,0,1.0,39,1,0,1,1
9.0,25,20,1.0,32,203776.0,1.0,5.0,0,2,2,0,4,1.0,10,4,0,3,1,157332.0,0,1.0,47,4,1,0,1
6.0,40,62,1.0,62,156163.0,5.0,5.0,0,1,1,0,10,1.0,13,2,0,1,2,76720.0,0,,56,2,1,0,1
13.0,38,32,1.0,41,161285.0,6.0,6.0,1726,2,6,0,1,1.0,10,6,0,2,4,213389.0,0,1.0,19,3,1,0,1
,20,20,1.0,25,101867.0,,2.0,0,4,2,0,2,1.0,9,1,0,3,1,30796.0,0,1.0,29,7,1,0,1
,40,52,1.0,26,133359.0,,1.0,0,4,3,0,9,1.0,9,2,0,1,1,294691.0,0,1.0,30,11,1,1,1
2.0,40,44,1.0,49,137843.0,4.0,1.0,0,7,3,0,4,1.0,11,1,0,1,3,243636.0,0,1.0,33,4,1,1,0
6.0,40,43,1.0,36,194336.0,6.0,1.0,0,1,4,0,9,1.0,13,6,0,3,3,47818.0,2002,1.0,32,4,1,0,1
6.0,38,35,1.0,40,126094.0,1.0,2.0,0,11,3,0,4,,14,2,0,1,1,186126.0,0,1.0,31,3,1,1,1
6.0,65,41,1.0,57,33124.0,5.0,1.0,0,1,6,0,4,1.0,13,1,0,2,3,74581.0,0,1.0,34,6,1,1,1
9.0,45,53,1.0,23,233711.0,1.0,1.0,0,7,3,0,2,1.0,11,1,0,1,3,31909.0,0,1.0,30,4,1,1,0
,25,27,1.0,18,143353.0,,1.0,0,2,6,0,4,1.0,10,4,0,3,5,123147.0,0,1.0,46,4,1,0,1
9.0,40,26,1.0,54,47298.0,1.0,1.0,0,4,3,0,2,1.0,9,2,0,1,1,168236.0,0,5.0,37,1,1,1,1
3.0,32,30,1.0,23,153064.0,1.0,1.0,0,4,6,25236,6,1.0,9,1,0,3,1,104223.0,0,6.0,41,1,0,0,1
6.0,40,38,1.0,20,94156.0,5.0,1.0,0,2,2,0,10,1.0,10,2,0,3,1,236687.0,0,1.0,37,1,1,1,1
3.0,16,19,1.0,46,32896.0,1.0,1.0,0,4,1,0,1,1.0,9,7,0,1,3,69927.0,0,5.0,37,2,0,0,1
2.0,40,60,1.0,57,49156.0,1.0,6.0,0,4,3,0,3,1.0,9,4,0,1,3,224097.0,0,3.0,31,8,1,1,1
9.0,55,25,1.0,30,228395.0,1.0,1.0,0,1,3,0,2,1.0,13,1,0,1,1,262617.0,0,1.0,30,11,1,1,0
1.0,40,22,1.0,37,179807.0,1.0,1.0,0,2,2,15020,1,1.0,10,4,0,3,2,190916.0,0,5.0,35,7,1,0,1
9.0,40,37,1.0,44,143517.0,1.0,1.0,0,4,6,0,7,21.0,9,9,0,2,1,220314.0,0,1.0,49,2,1,0,1
3.0,40,49,1.0,20,405644.0,5.0,1.0,0,4,4,0,1,1.0,9,3,0,4,2,229337.0,0,1.0,38,2,1,1,1
10.0,70,23,37.0,20,353824.0,1.0,4.0,0,8,6,0,13,1.0,5,9,0,3,1,386019.0,0,1.0,45,4,1,1,1
5.0,40,57,1.0,48,311376.0,5.0,1.0,0,11,3,0,1,1.0,14,4,0,1,3,101444.0,0,1.0,28,2,1,1,0
5.0,40,45,29.0,26,178529.0,6.0,1.0,0,1,4,0,4,,13,4,0,3,3,164593.0,0,1.0,62,2,1,1,1
1.0,38,41,1.0,20,223637.0,1.0,2.0,0,1,3,0,1,1.0,13,1,0,1,3,106900.0,0,1.0,62,4,1,1,1
7.0,40,20,1.0,34,63509.0,1.0,1.0,0,4,2,0,7,1.0,9,1,0,3,3,182615.0,0,2.0,20,4,1,1,1
9.0,38,31,1.0,24,283033.0,6.0,1.0,0,2,3,0,2,1.0,10,4,0,1,2,286911.0,0,1.0,26,13,1,1,1
11.0,45,32,1.0,56,124692.0,1.0,1.0,0,7,3,0,4,1.0,11,4,0,1,1,90969.0,0,1.0,58,1,1,1,0
6.0,40,28,1.0,40,296158.0,1.0,1.0,0,1,3,0,13,1.0,13,2,0,1,1,130856.0,0,1.0,35,4,1,1,0
4.0,24,21,21.0,48,108913.0,1.0,1.0,0,2,2,0,13,1.0,10,1,0,3,3,410439.0,0,1.0,31,1,1,1,1
9.0,52,40,1.0,45,52645.0,4.0,4.0,0,4,4,0,2,1.0,9,1,0,2,3,189610.0,0,,37,9,0,0,1
1.0,38,46,13.0,35,217434.0,6.0,1.0,0,6,3,0,1,1.0,12,2,0,1,3,27802.0,0,1.0,53,4,1,1,0
2.0,40,27,1.0,25,141841.0,1.0,5.0,0,4,3,0,3,1.0,9,6,0,1,5,173944.0,0,1.0,27,4,1,1,0
11.0,40,33,1.0,32,56317.0,1.0,,0,7,3,0,7,1.0,11,11,0,1,2,103596.0,0,1.0,59,1,1,1,1
6.0,50,48,1.0,26,165309.0,5.0,1.0,0,11,3,0,11,1.0,14,4,7688,1,5,193960.0,0,5.0,36,2,1,1,0
6.0,40,51,1.0,23,222381.0,1.0,1.0,0,4,4,0,4,1.0,9,4,0,2,1,93193.0,0,1.0,60,1,1,0,1
2.0,50,30,1.0,22,104542.0,2.0,1.0,0,4,4,0,4,1.0,9,2,99999,3,3,115932.0,0,5.0,28,2,1,1,0
2.0,50,27,1.0,44,382859.0,1.0,5.0,0,1,4,0,2,1.0,13,4,0,3,3,301302.0,0,1.0,38,10,1,1,1
9.0,40,37,1.0,34,113530.0,1.0,1.0,0,4,3,7298,3,1.0,9,2,0,1,1,185359.0,0,1.0,48,1,1,1,1
2.0,40,36,1.0,65,366109.0,1.0,2.0,0,4,3,0,4,17.0,9,11,5013,1,3,67728.0,0,1.0,43,4,1,1,1
4.0,40,33,1.0,31,54202.0,1.0,1.0,0,7,2,0,4,1.0,11,8,0,3,3,553405.0,0,1.0,49,1,1,1,1
2.0,45,44,1.0,61,352317.0,1.0,1.0,0,4,3,0,4,1.0,9,3,0,1,1,201734.0,0,1.0,32,10,1,1,1
2.0,36,54,1.0,25,122215.0,2.0,1.0,0,13,3,2407,7,1.0,6,2,0,1,1,205066.0,0,1.0,24,4,1,1,1
5.0,40,32,1.0,22,61299.0,3.0,1.0,0,7,3,0,1,1.0,11,2,0,1,1,377836.0,0,1.0,33,1,1,1,1
2.0,50,57,1.0,44,358837.0,1.0,2.0,0,4,3,0,13,1.0,9,2,0,1,1,178353.0,0,1.0,47,3,1,1,0
3.0,12,19,1.0,40,115488.0,1.0,5.0,0,2,2,0,4,1.0,10,2,0,3,4,230165.0,0,1.0,21,12,1,0,1
4.0,35,24,1.0,20,117791.0,1.0,2.0,0,1,2,0,4,1.0,13,11,0,3,2,211129.0,0,4.0,32,1,1,0,1
10.0,90,29,1.0,43,103121.0,2.0,1.0,0,7,3,4064,4,1.0,11,13,0,1,1,404998.0,0,4.0,25,4,1,1,1
4.0,40,51,1.0,21,30973.0,1.0,1.0,0,1,4,0,1,1.0,13,2,0,4,2,172281.0,0,1.0,27,2,1,1,1
11.0,40,27,1.0,49,198867.0,1.0,1.0,0,4,3,0,2,1.0,9,9,0,1,3,178778.0,0,,60,13,1,1,1
4.0,40,45,1.0,33,263612.0,2.0,1.0,0,7,3,0,7,1.0,11,5,3411,1,3,176814.0,0,2.0,41,1,1,1,1
,4,67,,39,36423.0,,1.0,0,2,4,0,4,1.0,10,4,0,5,1,126514.0,0,,66,4,1,0,1
4.0,45,38,1.0,49,127875.0,1.0,1.0,0,6,4,0,11,1.0,12,4,0,3,3,368256.0,0,1.0,24,4,1,0,1
4.0,50,39,1.0,41,254127.0,1.0,1.0,0,11,4,0,4,1.0,14,4,0,3,1,150057.0,0,2.0,38,7,1,1,0
6.0,40,40,1.0,46,408229.0,3.0,2.0,0,5,3,0,4,1.0,15,4,15024,1,3,191429.0,0,3.0,37,13,1,1,0
,35,60,1.0,25,163494.0,,2.0,0,4,4,0,2,18.0,9,2,0,5,1,251572.0,0,1.0,55,1,1,1,1
6.0,40,62,1.0,64,195748.0,5.0,2.0,0,11,1,0,3,1.0,14,13,0,1,1,115763.0,0,1.0,46,15,1,0,0
6.0,40,36,,33,181096.0,5.0,1.0,1887,2,3,0,4,19.0,10,2,0,1,1,322770.0,0,1.0,52,4,0,1,0
2.0,40,31,1.0,29,104892.0,1.0,1.0,0,4,3,0,2,1.0,9,4,0,1,1,259425.0,0,3.0,33,4,1,1,0
3.0,40,27,1.0,22,109080.0,1.0,,0,4,2,0,3,21.0,9,5,0,3,1,213921.0,0,1.0,26,2,1,1,1
5.0,50,34,1.0,47,198145.0,1.0,1.0,0,1,3,0,4,1.0,13,1,0,1,2,158800.0,0,1.0,27,2,1,1,0
9.0,20,20,1.0,39,78247.0,1.0,1.0,0,2,4,0,4,1.0,10,1,0,3,3,434710.0,0,1.0,53,2,1,0,1
9.0,40,29,1.0,48,338740.0,1.0,6.0,0,4,6,0,4,1.0,9,2,0,3,2,67306.0,0,1.0,64,4,0,0,1
5.0,40,26,1.0,28,113466.0,1.0,1.0,0,2,6,0,5,1.0,10,4,0,3,1,159897.0,0,1.0,41,4,0,0,1
9.0,30,22,1.0,35,244246.0,1.0,1.0,0,2,2,0,4,4.0,10,2,0,3,1,192289.0,0,1.0,27,12,1,1,1
2.0,50,46,1.0,24,187034.0,5.0,,0,1,3,0,7,1.0,13,2,0,1,1,126754.0,0,1.0,53,2,1,1,0
6.0,45,36,1.0,26,184078.0,1.0,1.0,0,1,4,0,1,6.0,13,6,0,3,2,103925.0,0,1.0,31,6,1,0,1
6.0,40,52,1.0,23,180916.0,1.0,5.0,0,1,3,0,4,1.0,13,4,0,1,3,416059.0,0,1.0,30,3,0,1,0
4.0,8,38,1.0,44,205339.0,1.0,1.0,0,1,1,0,5,1.0,13,11,0,1,1,44780.0,0,1.0,21,5,1,0,0
,30,54,1.0,41,196123.0,,1.0,0,4,4,0,4,1.0,9,4,0,2,1,32385.0,0,3.0,48,14,1,0,1
9.0,40,64,1.0,25,161857.0,5.0,1.0,0,8,5,0,2,1.0,5,4,0,3,3,50442.0,0,1.0,24,4,1,1,1
2.0,40,46,1.0,37,131230.0,1.0,6.0,0,4,4,0,1,1.0,9,11,0,2,1,131939.0,0,1.0,33,2,1,1,1
2.0,47,27,1.0,47,104236.0,1.0,1.0,0,3,6,0,11,1.0,7,4,0,3,1,197918.0,0,1.0,50,2,0,1,1
4.0,12,24,1.0,24,176189.0,1.0,1.0,0,2,2,0,16,1.0,10,8,0,3,4,118792.0,0,5.0,45,2,1,0,1
4.0,20,20,1.0,30,608441.0,1.0,1.0,0,2,2,0,1,1.0,10,1,0,3,3,205895.0,0,1.0,41,2,1,0,1
12.0,40,54,1.0,33,60229.0,1.0,1.0,0,12,5,0,4,21.0,2,4,0,4,3,185042.0,0,1.0,26,4,1,0,1
3.0,40,47,1.0,40,81540.0,5.0,3.0,0,4,4,0,4,1.0,9,4,0,2,1,336274.0,0,1.0,21,2,1,0,1
3.0,38,39,1.0,39,314890.0,1.0,1.0,1485,7,3,594,1,1.0,11,1,0,1,5,269323.0,0,1.0,38,4,1,1,0
4.0,20,17,1.0,28,325596.0,1.0,1.0,0,13,2,0,4,1.0,6,4,0,3,1,190941.0,0,1.0,25,6,1,0,1
5.0,40,48,1.0,45,132601.0,4.0,5.0,0,2,4,0,4,1.0,10,4,0,6,3,50567.0,0,1.0,38,3,1,0,1
12.0,20,62,1.0,31,143123.0,1.0,6.0,0,4,4,0,1,1.0,9,1,0,2,1,291904.0,0,1.0,28,4,0,0,1
5.0,50,55,1.0,22,31670.0,3.0,1.0,2415,1,3,0,4,1.0,13,4,0,1,3,114495.0,0,1.0,65,13,1,1,0
11.0,40,48,1.0,59,266529.0,1.0,,0,8,6,0,4,1.0,5,4,0,5,3,105808.0,0,1.0,46,4,1,1,0
7.0,40,21,30.0,31,143266.0,1.0,1.0,0,4,4,0,1,1.0,9,2,0,3,1,285127.0,0,1.0,45,4,0,0,1
5.0,45,37,1.0,30,25139.0,1.0,1.0,1902,4,3,0,2,1.0,9,4,0,1,1,188540.0,0,1.0,34,2,1,1,0
11.0,12,66,1.0,40,65466.0,1.0,2.0,0,15,3,0,1,1.0,3,2,1173,1,1,172646.0,2042,1.0,31,11,1,1,1
5.0,35,25,1.0,23,136363.0,3.0,6.0,0,1,2,0,2,28.0,13,2,0,3,3,160261.0,0,1.0,30,2,0,1,1
,40,20,1.0,43,475324.0,,1.0,0,3,2,0,2,1.0,7,4,0,3,3,348148.0,0,5.0,20,6,0,1,1
8.0,40,30,1.0,19,86551.0,1.0,1.0,0,1,4,0,4,1.0,13,11,0,3,1,190040.0,0,1.0,17,2,1,0,1
9.0,40,44,1.0,53,169323.0,5.0,1.0,0,1,3,0,1,1.0,13,4,5013,1,1,184105.0,0,1.0,26,4,1,1,1
,20,30,1.0,23,227529.0,,5.0,0,1,1,0,11,1.0,13,13,0,1,1,101697.0,0,5.0,51,4,1,0,1
3.0,40,22,1.0,70,173858.0,1.0,1.0,0,2,4,0,3,16.0,10,1,0,3,3,152744.0,0,1.0,27,1,0,0,1
3.0,30,19,1.0,21,191385.0,1.0,1.0,0,4,2,0,4,1.0,9,1,0,3,6,186096.0,0,1.0,37,4,0,1,1
,40,25,,39,101352.0,,4.0,0,4,2,0,4,1.0,9,2,0,3,3,168358.0,0,1.0,50,11,1,1,1
2.0,40,32,1.0,46,82393.0,1.0,1.0,0,8,3,0,13,1.0,5,10,0,1,3,182323.0,0,1.0,48,2,1,1,1
3.0,35,23,1.0,23,117549.0,1.0,5.0,0,4,4,0,13,1.0,9,11,0,3,1,133515.0,0,1.0,47,1,1,0,1
5.0,70,38,1.0,44,100270.0,5.0,1.0,0,11,3,0,6,1.0,14,2,0,1,3,115076.0,0,1.0,53,4,1,1,0
9.0,50,38,1.0,27,185057.0,1.0,1.0,0,4,4,0,1,1.0,9,3,0,2,1,166062.0,0,1.0,58,2,1,0,1
4.0,20,18,1.0,23,22201.0,1.0,4.0,1602,3,2,0,1,1.0,7,2,0,3,1,404868.0,0,1.0,34,1,0,0,1
3.0,40,72,1.0,29,430035.0,2.0,1.0,0,2,3,0,4,1.0,10,4,0,1,3,117030.0,0,6.0,25,1,1,1,1
10.0,40,45,1.0,32,231781.0,1.0,1.0,0,10,4,0,1,1.0,8,10,0,2,1,256367.0,0,5.0,31,8,0,1,1
4.0,40,61,1.0,42,238802.0,1.0,6.0,0,2,3,0,4,1.0,10,4,0,1,3,40269.0,0,1.0,27,4,1,1,0
5.0,50,32,1.0,27,182163.0,1.0,1.0,0,4,1,0,9,1.0,9,1,0,1,1,105650.0,0,1.0,26,2,1,0,0
2.0,40,28,1.0,24,226629.0,1.0,1.0,0,2,3,0,3,1.0,10,4,0,1,3,142712.0,0,1.0,63,2,1,1,1
5.0,45,38,1.0,53,42706.0,1.0,6.0,0,1,4,0,4,1.0,13,4,27828,4,1,125933.0,0,4.0,65,6,1,1,0
4.0,40,45,25.0,49,184105.0,1.0,,0,4,4,0,2,1.0,9,7,0,2,3,27332.0,0,1.0,34,4,1,0,1
5.0,45,50,1.0,59,275116.0,5.0,1.0,0,11,3,0,3,1.0,14,4,0,1,3,234143.0,0,2.0,21,13,0,1,0
9.0,20,61,21.0,20,310085.0,2.0,1.0,0,4,6,0,1,1.0,9,4,0,5,3,168654.0,0,1.0,53,7,1,0,1
3.0,48,42,1.0,23,271282.0,1.0,,0,9,5,0,4,,4,2,0,1,2,143582.0,0,1.0,60,1,0,0,1
2.0,40,40,1.0,35,46028.0,1.0,3.0,0,4,3,0,2,1.0,9,4,0,1,1,244945.0,0,1.0,24,11,1,1,1
5.0,40,28,37.0,28,130667.0,2.0,,0,4,4,0,6,1.0,9,4,0,2,1,226198.0,0,6.0,23,4,1,0,1
6.0,35,47,1.0,31,189843.0,1.0,1.0,0,11,4,0,4,1.0,14,4,0,3,1,169180.0,0,1.0,81,11,1,0,1
5.0,40,40,1.0,19,37250.0,3.0,1.0,0,4,3,0,4,1.0,9,1,0,1,1,225165.0,0,1.0,68,6,1,1,1
12.0,15,18,1.0,29,115772.0,1.0,,0,2,2,0,4,1.0,10,4,0,3,1,112626.0,1740,1.0,25,4,1,0,1
8.0,40,69,1.0,65,335276.0,1.0,1.0,0,4,6,0,4,1.0,9,1,2538,5,3,165017.0,0,1.0,19,2,1,1,1
9.0,20,22,1.0,28,325658.0,1.0,1.0,0,2,2,0,2,1.0,10,2,0,3,2,103277.0,1380,,32,4,1,0,1
8.0,60,19,1.0,51,316702.0,1.0,2.0,0,3,2,0,4,1.0,7,4,0,3,3,176570.0,1672,6.0,55,4,1,1,1
11.0,40,34,21.0,31,418901.0,1.0,1.0,0,9,3,0,9,1.0,4,4,0,1,1,31740.0,0,1.0,59,4,1,1,1
9.0,40,56,1.0,43,133861.0,1.0,1.0,0,13,3,0,2,1.0,6,2,0,1,1,134153.0,0,1.0,51,4,0,1,1
3.0,35,52,1.0,34,172071.0,1.0,6.0,0,13,1,0,4,1.0,6,1,0,1,4,245275.0,0,1.0,32,1,1,0,1
4.0,45,50,1.0,29,213811.0,2.0,,0,11,3,0,2,1.0,14,2,7688,1,1,145419.0,0,5.0,38,2,1,1,0
2.0,40,41,1.0,26,28984.0,1.0,1.0,0,4,3,0,4,1.0,9,4,0,1,4,40151.0,0,1.0,22,1,1,1,0
9.0,45,24,1.0,43,193374.0,1.0,,0,1,2,0,1,1.0,13,2,0,3,6,125010.0,0,5.0,25,4,1,0,1
2.0,40,28,1.0,68,352080.0,1.0,1.0,0,4,3,0,7,1.0,9,4,0,1,1,337378.0,0,1.0,32,15,1,1,1
3.0,20,40,1.0,40,60567.0,2.0,1.0,0,8,4,0,2,1.0,5,7,0,2,1,814850.0,0,3.0,40,3,0,0,1
9.0,40,18,1.0,27,161438.0,5.0,2.0,0,4,2,0,2,1.0,9,1,0,3,3,28357.0,0,1.0,26,2,1,0,1
9.0,30,19,1.0,32,187167.0,6.0,1.0,0,4,2,7688,4,1.0,9,2,0,3,1,176936.0,0,2.0,24,2,1,0,1
5.0,50,38,1.0,57,229732.0,1.0,1.0,1887,1,3,0,4,1.0,13,2,0,1,1,278924.0,0,1.0,22,9,1,1,0
13.0,64,41,1.0,43,174571.0,5.0,,0,2,3,0,4,1.0,10,2,0,1,2,193553.0,0,3.0,31,2,0,1,0
11.0,65,35,1.0,66,206707.0,1.0,1.0,0,4,3,0,1,1.0,9,4,0,1,3,129573.0,0,1.0,64,13,1,1,1
3.0,40,33,1.0,29,186677.0,1.0,1.0,0,1,1,3674,2,1.0,13,4,0,1,3,159442.0,0,1.0,26,7,1,0,1
9.0,42,48,1.0,45,264102.0,4.0,1.0,0,3,4,0,6,1.0,7,2,0,2,1,72808.0,0,1.0,19,1,1,0,1
9.0,40,25,1.0,29,54202.0,1.0,4.0,0,1,2,0,4,8.0,13,14,0,3,1,147638.0,0,1.0,73,4,0,0,1
13.0,48,36,1.0,52,26911.0,6.0,1.0,0,4,3,0,1,1.0,9,1,0,1,3,37931.0,0,1.0,27,4,1,1,0
2.0,40,52,1.0,41,260938.0,1.0,2.0,0,4,3,0,2,1.0,9,4,0,1,6,89534.0,0,1.0,39,4,1,1,0
1.0,40,58,1.0,51,329874.0,4.0,,0,11,3,0,1,12.0,14,11,7688,1,2,256466.0,0,5.0,30,2,0,1,0
9.0,40,40,1.0,22,267408.0,1.0,1.0,0,4,3,0,4,1.0,9,2,0,1,1,199303.0,0,1.0,41,2,1,1,1
5.0,40,45,1.0,43,127388.0,1.0,1.0,0,6,3,0,4,1.0,12,2,0,1,3,233511.0,0,2.0,43,2,1,1,0
12.0,40,27,1.0,39,267281.0,1.0,,0,12,4,0,6,21.0,2,4,0,6,2,221977.0,0,1.0,31,2,1,0,1
6.0,40,30,1.0,32,117186.0,5.0,5.0,0,1,6,0,2,1.0,13,1,0,2,2,352542.0,0,1.0,36,2,1,0,1
9.0,40,23,1.0,55,141570.0,1.0,5.0,0,2,4,0,13,1.0,10,7,3674,3,3,193090.0,0,1.0,38,2,1,0,1
2.0,40,33,1.0,54,212491.0,2.0,1.0,0,3,3,0,4,1.0,7,3,0,1,2,132565.0,0,1.0,35,4,1,1,1
9.0,45,52,1.0,39,55844.0,4.0,1.0,0,4,4,0,4,1.0,9,4,0,2,1,123011.0,0,1.0,40,1,1,1,1
2.0,40,39,1.0,51,312197.0,1.0,1.0,0,9,3,0,2,21.0,4,2,0,1,3,290208.0,0,1.0,34,3,1,1,1
3.0,24,22,1.0,68,149507.0,1.0,1.0,0,2,2,0,11,1.0,10,4,0,3,1,72887.0,0,1.0,59,1,0,1,1
13.0,40,50,1.0,29,33355.0,6.0,1.0,0,1,3,0,1,1.0,13,2,0,1,3,288353.0,0,1.0,36,4,1,1,0
7.0,60,32,1.0,62,217455.0,1.0,1.0,0,4,6,0,7,11.0,9,13,0,4,1,114746.0,0,1.0,38,8,0,0,1
11.0,80,20,1.0,52,286261.0,2.0,1.0,0,4,2,0,1,1.0,9,2,0,3,1,211466.0,0,3.0,68,1,1,1,1
6.0,40,51,1.0,35,188386.0,6.0,1.0,0,14,3,0,4,1.0,16,3,0,1,1,172962.0,0,1.0,34,13,1,1,0
10.0,84,38,1.0,38,231865.0,1.0,1.0,0,9,3,0,10,22.0,4,1,3942,1,3,331395.0,0,1.0,33,1,1,1,1
6.0,40,35,1.0,40,573446.0,1.0,1.0,0,2,3,0,4,1.0,10,4,0,1,1,191628.0,0,1.0,23,4,1,1,1
,40,36,1.0,33,111994.0,,1.0,0,4,4,0,3,1.0,9,7,0,2,3,28160.0,0,1.0,18,11,1,0,1
2.0,35,39,1.0,46,166343.0,1.0,1.0,0,4,3,0,1,1.0,9,5,0,1,1,230329.0,1719,4.0,60,4,1,1,1
8.0,40,44,28.0,32,34161.0,2.0,1.0,0,2,4,0,2,1.0,10,4,0,2,5,110028.0,0,1.0,54,4,1,1,1
3.0,40,20,1.0,21,187053.0,1.0,2.0,0,4,1,0,1,39.0,9,4,0,1,3,339588.0,0,1.0,43,1,1,0,1
5.0,40,58,1.0,17,265954.0,6.0,4.0,0,2,3,0,2,1.0,10,1,0,1,1,32367.0,1721,1.0,72,6,1,1,1
5.0,40,29,1.0,24,128736.0,4.0,1.0,0,13,4,0,2,1.0,6,4,0,4,3,204796.0,0,5.0,37,2,1,0,1
2.0,41,38,1.0,24,25932.0,1.0,1.0,0,2,3,0,4,1.0,10,1,0,1,3,91857.0,0,6.0,21,1,1,1,1
9.0,40,53,1.0,52,80945.0,1.0,1.0,0,4,1,6849,4,1.0,9,11,0,1,2,169846.0,0,5.0,53,4,1,0,0
5.0,45,46,1.0,31,353219.0,1.0,1.0,0,4,4,0,1,1.0,9,2,0,2,3,174209.0,0,1.0,36,2,1,1,1
9.0,52,39,5.0,27,153918.0,4.0,1.0,0,4,3,0,7,1.0,9,4,7688,1,2,363630.0,0,1.0,25,2,0,1,0
6.0,50,59,21.0,39,110622.0,1.0,1.0,0,14,3,0,1,1.0,16,2,0,1,1,384246.0,0,1.0,69,1,1,1,1
9.0,40,30,8.0,62,118710.0,6.0,5.0,0,4,6,0,4,1.0,9,5,0,4,6,242122.0,0,6.0,31,14,0,0,1
8.0,40,31,1.0,20,24504.0,1.0,1.0,0,3,3,0,1,1.0,7,11,0,1,1,118399.0,0,1.0,17,4,1,1,1
2.0,60,40,1.0,32,190911.0,1.0,,0,9,3,0,4,1.0,4,4,0,1,2,85668.0,0,5.0,36,3,1,1,1
8.0,38,26,1.0,24,210797.0,1.0,,0,2,4,0,3,1.0,10,11,0,3,1,76996.0,0,1.0,52,4,0,0,1
3.0,25,19,1.0,49,123959.0,1.0,1.0,0,2,2,0,4,1.0,10,4,0,3,1,271446.0,0,1.0,52,2,1,0,1
2.0,50,59,1.0,57,162187.0,3.0,1.0,0,2,3,0,4,1.0,10,2,0,1,3,187502.0,0,1.0,41,11,1,1,0
6.0,40,34,1.0,31,143766.0,1.0,1.0,0,1,4,0,2,1.0,13,1,0,3,2,176862.0,0,1.0,22,2,1,1,1
7.0,40,55,21.0,40,182271.0,1.0,1.0,0,4,3,0,2,1.0,9,2,3103,1,3,105582.0,0,,45,4,1,1,0
4.0,40,22,,29,304386.0,1.0,1.0,0,2,6,0,4,1.0,10,4,0,3,3,440934.0,0,1.0,62,2,1,1,1
4.0,80,50,1.0,37,278924.0,1.0,1.0,0,4,3,0,4,1.0,9,4,0,1,1,256861.0,0,1.0,43,11,1,1,1
8.0,36,39,1.0,54,219611.0,1.0,1.0,0,4,6,99999,7,1.0,9,6,0,3,1,179824.0,0,1.0,43,3,0,0,1
10.0,60,36,1.0,24,153155.0,2.0,1.0,1902,4,3,0,1,1.0,9,4,0,1,3,283122.0,0,1.0,38,7,1,1,0
5.0,40,36,1.0,19,44392.0,4.0,1.0,0,1,4,0,1,1.0,13,2,0,3,1,187089.0,0,1.0,44,2,1,0,1
3.0,45,53,1.0,30,428251.0,6.0,1.0,0,9,6,0,13,18.0,4,4,0,6,2,121294.0,0,1.0,53,4,1,0,1
,20,58,1.0,33,234460.0,,1.0,0,3,4,8614,1,1.0,7,4,0,6,2,32521.0,0,1.0,37,7,1,0,1
9.0,40,26,1.0,30,187715.0,1.0,2.0,1380,4,6,0,5,1.0,9,6,0,3,1,191393.0,0,1.0,34,2,0,1,1
1.0,40,40,1.0,58,165346.0,4.0,3.0,1902,11,3,4865,1,16.0,14,4,0,1,3,298635.0,0,1.0,41,2,0,1,0
11.0,55,39,1.0,36,53271.0,1.0,1.0,0,4,3,0,4,1.0,9,1,0,1,1,211154.0,0,1.0,48,4,1,1,1
3.0,32,51,1.0,19,87207.0,1.0,,0,4,4,0,2,1.0,9,2,0,2,1,57637.0,0,1.0,35,4,1,0,1
9.0,15,68,1.0,35,367306.0,5.0,1.0,0,4,3,0,13,1.0,9,4,0,1,1,159643.0,0,1.0,52,4,1,1,1
,16,18,1.0,41,368140.0,,2.0,0,2,2,0,4,1.0,10,13,0,3,1,167875.0,0,1.0,38,4,1,0,1
9.0,40,60,1.0,51,103824.0,1.0,1.0,0,10,3,0,1,1.0,8,4,0,1,3,181200.0,0,1.0,32,2,1,1,1
8.0,40,73,1.0,55,142964.0,1.0,2.0,0,3,3,0,4,1.0,7,9,0,1,1,139978.0,2051,1.0,29,4,1,1,1
2.0,40,24,1.0,42,160920.0,1.0,1.0,0,6,4,0,2,1.0,12,13,2354,3,3,180060.0,0,5.0,32,4,1,1,1
6.0,50,34,1.0,28,85129.0,5.0,1.0,0,11,4,0,11,1.0,14,8,0,2,2,106169.0,0,5.0,26,4,1,0,1
3.0,12,50,1.0,54,60288.0,2.0,1.0,0,4,1,0,2,,9,4,0,1,2,95577.0,0,1.0,23,6,1,0,1
